ts,value
2002-02-08 01:45:00,23.015291289916448
2002-02-08 02:00:00,23.01527984434016
2002-02-08 02:15:00,23.015268398763876
2002-02-08 02:30:00,23.015256953187592
2002-02-08 02:45:00,23.015245507611308
2002-02-08 03:00:00,23.015234062035024
2002-02-08 03:15:00,23.015222616458736
2002-02-08 03:30:00,23.015211170882452
2002-02-08 03:45:00,23.015199725306168
2002-02-08 04:00:00,23.015188279729884
2002-02-08 04:15:00,23.0151768341536
2002-02-08 04:30:00,23.015165388577316
2002-02-08 04:45:00,23.015153943001028
2002-02-08 05:00:00,23.015142497424744
2002-02-08 05:15:00,23.01513105184846
2002-02-08 05:30:00,23.015119606272176
2002-02-08 05:45:00,23.015108160695892
2002-02-08 06:00:00,23.015096715119604
2002-02-08 06:15:00,23.01508526954332
2002-02-08 06:30:00,23.015073823967036
2002-02-08 06:45:00,23.015062378390752
2002-02-08 07:00:00,23.015050932814468
2002-02-08 07:15:00,23.01503948723818
2002-02-08 07:30:00,23.015028041661896
2002-02-08 07:45:00,23.015016596085612
2002-02-08 08:00:00,23.015005150509328
2002-02-08 08:15:00,23.014993704933044
2002-02-08 08:30:00,23.014982259356756
2002-02-08 08:45:00,23.014970813780472
2002-02-08 09:00:00,23.014959368204188
2002-02-08 09:15:00,23.014947922627904
2002-02-08 09:30:00,23.01493647705162
2002-02-08 09:45:00,23.014925031475332
2002-02-08 10:00:00,23.01491358589905
2002-02-08 10:15:00,23.014902140322764
2002-02-08 10:30:00,23.01489069474648
2002-02-08 10:45:00,23.014879249170196
2002-02-08 11:00:00,23.01486780359391
2002-02-08 11:15:00,23.014856358017624
2002-02-08 11:30:00,23.01484491244134
2002-02-08 11:45:00,23.014833466865056
2002-02-08 12:00:00,23.014822021288772
2002-02-08 12:15:00,23.014810575712488
2002-02-08 12:30:00,23.0147991301362
2002-02-08 12:45:00,23.014787684559916
2002-02-08 13:00:00,23.014776238983632
2002-02-08 13:15:00,23.01476479340735
2002-02-08 13:30:00,23.014753347831064
2002-02-08 13:45:00,23.014741902254777
2002-02-08 14:00:00,23.014730456678492
2002-02-08 14:15:00,23.01471901110221
2002-02-08 14:30:00,23.014707565525924
2002-02-08 14:45:00,23.01469611994964
2002-02-08 15:00:00,23.014684674373353
2002-02-08 15:15:00,23.01467322879707
2002-02-08 15:30:00,23.014661783220784
2002-02-08 15:45:00,23.0146503376445
2002-02-08 16:00:00,23.014638892068216
2002-02-08 16:15:00,23.01462744649193
2002-02-08 16:30:00,23.014616000915645
2002-02-08 16:45:00,23.01460455533936
2002-02-08 17:00:00,23.014593109763076
2002-02-08 17:15:00,23.014581664186792
2002-02-08 17:30:00,23.014570218610505
2002-02-08 17:45:00,23.01455877303422
2002-02-08 18:00:00,23.014547327457937
2002-02-08 18:15:00,23.014535881881653
2002-02-08 18:30:00,23.01452443630537
2002-02-08 18:45:00,23.01451299072908
2002-02-08 19:00:00,23.014501545152797
2002-02-08 19:15:00,23.014490099576513
2002-02-08 19:30:00,23.01447865400023
2002-02-08 19:45:00,23.014467208423945
2002-02-08 20:00:00,23.014455762847657
2002-02-08 20:15:00,23.014444317271373
2002-02-08 20:30:00,23.01443287169509
2002-02-08 20:45:00,23.014421426118805
2002-02-08 21:00:00,23.01440998054252
2002-02-08 21:15:00,23.014398534966233
2002-02-08 21:30:00,23.01438708938995
2002-02-08 21:45:00,23.014375643813665
2002-02-08 22:00:00,23.01436419823738
2002-02-08 22:15:00,23.014352752661097
2002-02-08 22:30:00,23.014341307084813
2002-02-08 22:45:00,23.014329861508525
2002-02-08 23:00:00,23.01431841593224
2002-02-08 23:15:00,23.014306970355957
2002-02-08 23:30:00,23.014295524779673
2002-02-08 23:45:00,23.01428407920339
2002-02-09 00:00:00,23.0142726336271
2002-02-09 00:15:00,23.014261188050817
2002-02-09 00:30:00,23.014249742474533
2002-02-09 00:45:00,23.01423829689825
2002-02-09 01:00:00,23.014226851321965
2002-02-09 01:15:00,23.014215405745677
2002-02-09 01:30:00,23.014203960169393
2002-02-09 01:45:00,23.01419251459311
2002-02-09 02:00:00,23.014181069016825
2002-02-09 02:15:00,23.01416962344054
2002-02-09 02:30:00,23.014158177864253
2002-02-09 02:45:00,23.01414673228797
2002-02-09 03:00:00,23.014135286711685
2002-02-09 03:15:00,23.0141238411354
2002-02-09 03:30:00,23.014112395559117
2002-02-09 03:45:00,23.01410094998283
2002-02-09 04:00:00,23.014089504406545
2002-02-09 04:15:00,23.01407805883026
2002-02-09 04:30:00,23.014066613253977
2002-02-09 04:45:00,23.014055167677693
2002-02-09 05:00:00,23.014043722101405
2002-02-09 05:15:00,23.01403227652512
2002-02-09 05:30:00,23.014020830948837
2002-02-09 05:45:00,23.014009385372553
2002-02-09 06:00:00,23.01399793979627
2002-02-09 06:15:00,23.01398649421998
2002-02-09 06:30:00,23.013975048643697
2002-02-09 06:45:00,23.013963603067413
2002-02-09 07:00:00,23.01395215749113
2002-02-09 07:15:00,23.013940711914845
2002-02-09 07:30:00,23.01392926633856
2002-02-09 07:45:00,23.013917820762273
2002-02-09 08:00:00,23.01390637518599
2002-02-09 08:15:00,23.013894929609705
2002-02-09 08:30:00,23.01388348403342
2002-02-09 08:45:00,23.013872038457137
2002-02-09 09:00:00,23.01386059288085
2002-02-09 09:15:00,23.013849147304565
2002-02-09 09:30:00,23.01383770172828
2002-02-09 09:45:00,23.013826256151997
2002-02-09 10:00:00,23.013814810575713
2002-02-09 10:15:00,23.013803364999426
2002-02-09 10:30:00,23.01379191942314
2002-02-09 10:45:00,23.013780473846857
2002-02-09 11:00:00,23.013769028270573
2002-02-09 11:15:00,23.01375758269429
2002-02-09 11:30:00,23.013746137118
2002-02-09 11:45:00,23.013734691541718
2002-02-09 12:00:00,23.013723245965434
2002-02-09 12:15:00,23.01371180038915
2002-02-09 12:30:00,23.013700354812865
2002-02-09 12:45:00,23.013688909236578
2002-02-09 13:00:00,23.013677463660294
2002-02-09 13:15:00,23.01366601808401
2002-02-09 13:30:00,23.013654572507726
2002-02-09 13:45:00,23.01364312693144
2002-02-09 14:00:00,23.013631681355154
2002-02-09 14:15:00,23.01362023577887
2002-02-09 14:30:00,23.013608790202586
2002-02-09 14:45:00,23.0135973446263
2002-02-09 15:00:00,23.013585899050018
2002-02-09 15:15:00,23.01357445347373
2002-02-09 15:30:00,23.013563007897446
2002-02-09 15:45:00,23.01355156232116
2002-02-09 16:00:00,23.013540116744878
2002-02-09 16:15:00,23.013528671168594
2002-02-09 16:30:00,23.01351722559231
2002-02-09 16:45:00,23.013505780016022
2002-02-09 17:00:00,23.013494334439738
2002-02-09 17:15:00,23.013482888863454
2002-02-09 17:30:00,23.01347144328717
2002-02-09 17:45:00,23.013459997710886
2002-02-09 18:00:00,23.013448552134598
2002-02-09 18:15:00,23.013437106558314
2002-02-09 18:30:00,23.01342566098203
2002-02-09 18:45:00,23.013414215405746
2002-02-09 19:00:00,23.01340276982946
2002-02-09 19:15:00,23.013391324253174
2002-02-09 19:30:00,23.01337987867689
2002-02-09 19:45:00,23.013368433100606
2002-02-09 20:00:00,23.013356987524322
2002-02-09 20:15:00,23.013345541948038
2002-02-09 20:30:00,23.01333409637175
2002-02-09 20:45:00,23.013322650795466
2002-02-09 21:00:00,23.013311205219182
2002-02-09 21:15:00,23.013299759642898
2002-02-09 21:30:00,23.013288314066614
2002-02-09 21:45:00,23.013276868490326
2002-02-09 22:00:00,23.013265422914042
2002-02-09 22:15:00,23.013253977337758
2002-02-09 22:30:00,23.013242531761474
2002-02-09 22:45:00,23.01323108618519
2002-02-09 23:00:00,23.013219640608902
2002-02-09 23:15:00,23.013208195032618
2002-02-09 23:30:00,23.013196749456334
2002-02-09 23:45:00,23.01318530388005
2002-02-10 00:00:00,23.013173858303766
2002-02-10 00:15:00,23.01316241272748
2002-02-10 00:30:00,23.013150967151194
2002-02-10 00:45:00,23.01313952157491
2002-02-10 01:00:00,23.013128075998626
2002-02-10 01:15:00,23.013116630422342
2002-02-10 01:30:00,23.013105184846054
2002-02-10 01:45:00,23.01309373926977
2002-02-10 02:00:00,23.013082293693486
2002-02-10 02:15:00,23.013070848117202
2002-02-10 02:30:00,23.013059402540918
2002-02-10 02:45:00,23.013047956964634
2002-02-10 03:00:00,23.013036511388346
2002-02-10 03:15:00,23.013025065812062
2002-02-10 03:30:00,23.01301362023578
2002-02-10 03:45:00,23.013002174659494
2002-02-10 04:00:00,23.01299072908321
2002-02-10 04:15:00,23.012979283506922
2002-02-10 04:30:00,23.01296783793064
2002-02-10 04:45:00,23.012956392354354
2002-02-10 05:00:00,23.01294494677807
2002-02-10 05:15:00,23.012933501201786
2002-02-10 05:30:00,23.0129220556255
2002-02-10 05:45:00,23.012910610049214
2002-02-10 06:00:00,23.01289916447293
2002-02-10 06:15:00,23.012887718896646
2002-02-10 06:30:00,23.012876273320362
2002-02-10 06:45:00,23.012864827744075
2002-02-10 07:00:00,23.01285338216779
2002-02-10 07:15:00,23.012841936591506
2002-02-10 07:30:00,23.012830491015222
2002-02-10 07:45:00,23.01281904543894
2002-02-10 08:00:00,23.01280759986265
2002-02-10 08:15:00,23.012796154286367
2002-02-10 08:30:00,23.012784708710083
2002-02-10 08:45:00,23.0127732631338
2002-02-10 09:00:00,23.012761817557514
2002-02-10 09:15:00,23.012750371981227
2002-02-10 09:30:00,23.012738926404943
2002-02-10 09:45:00,23.01272748082866
2002-02-10 10:00:00,23.012716035252375
2002-02-10 10:15:00,23.01270458967609
2002-02-10 10:30:00,23.012693144099806
2002-02-10 10:45:00,23.01268169852352
2002-02-10 11:00:00,23.012670252947235
2002-02-10 11:15:00,23.01265880737095
2002-02-10 11:30:00,23.012647361794667
2002-02-10 11:45:00,23.012635916218382
2002-02-10 12:00:00,23.012624470642095
2002-02-10 12:15:00,23.01261302506581
2002-02-10 12:30:00,23.012601579489527
2002-02-10 12:45:00,23.012590133913243
2002-02-10 13:00:00,23.01257868833696
2002-02-10 13:15:00,23.01256724276067
2002-02-10 13:30:00,23.012555797184387
2002-02-10 13:45:00,23.012544351608103
2002-02-10 14:00:00,23.01253290603182
2002-02-10 14:15:00,23.012521460455535
2002-02-10 14:30:00,23.012510014879247
2002-02-10 14:45:00,23.012498569302963
2002-02-10 15:00:00,23.01248712372668
2002-02-10 15:15:00,23.012475678150395
2002-02-10 15:30:00,23.01246423257411
2002-02-10 15:45:00,23.012452786997823
2002-02-10 16:00:00,23.01244134142154
2002-02-10 16:15:00,23.012429895845255
2002-02-10 16:30:00,23.01241845026897
2002-02-10 16:45:00,23.012407004692687
2002-02-10 17:00:00,23.0123955591164
2002-02-10 17:15:00,23.012384113540115
2002-02-10 17:30:00,23.01237266796383
2002-02-10 17:45:00,23.012361222387547
2002-02-10 18:00:00,23.012349776811263
2002-02-10 18:15:00,23.012338331234975
2002-02-10 18:30:00,23.01232688565869
2002-02-10 18:45:00,23.012315440082407
2002-02-10 19:00:00,23.012303994506123
2002-02-10 19:15:00,23.01229254892984
2002-02-10 19:30:00,23.01228110335355
2002-02-10 19:45:00,23.012269657777267
2002-02-10 20:00:00,23.012258212200983
2002-02-10 20:15:00,23.0122467666247
2002-02-10 20:30:00,23.012235321048415
2002-02-10 20:45:00,23.01222387547213
2002-02-10 21:00:00,23.012212429895843
2002-02-10 21:15:00,23.01220098431956
2002-02-10 21:30:00,23.012189538743275
2002-02-10 21:45:00,23.01217809316699
2002-02-10 22:00:00,23.012166647590707
2002-02-10 22:15:00,23.01215520201442
2002-02-10 22:30:00,23.012143756438135
2002-02-10 22:45:00,23.01213231086185
2002-02-10 23:00:00,23.012120865285567
2002-02-10 23:15:00,23.012109419709283
2002-02-10 23:30:00,23.012097974132995
2002-02-10 23:45:00,23.01208652855671
2002-02-11 00:00:00,23.012075082980427
2002-02-11 00:15:00,23.012063637404143
2002-02-11 00:30:00,23.01205219182786
2002-02-11 00:45:00,23.01204074625157
2002-02-11 01:00:00,23.012029300675287
2002-02-11 01:15:00,23.012017855099003
2002-02-11 01:30:00,23.01200640952272
2002-02-11 01:45:00,23.011994963946435
2002-02-11 02:00:00,23.011983518370148
2002-02-11 02:15:00,23.011972072793863
2002-02-11 02:30:00,23.01196062721758
2002-02-11 02:45:00,23.011949181641295
2002-02-11 03:00:00,23.01193773606501
2002-02-11 03:15:00,23.011926290488724
2002-02-11 03:30:00,23.01191484491244
2002-02-11 03:45:00,23.011903399336155
2002-02-11 04:00:00,23.01189195375987
2002-02-11 04:15:00,23.011880508183587
2002-02-11 04:30:00,23.011869062607303
2002-02-11 04:45:00,23.011857617031016
2002-02-11 05:00:00,23.01184617145473
2002-02-11 05:15:00,23.011834725878447
2002-02-11 05:30:00,23.011823280302163
2002-02-11 05:45:00,23.01181183472588
2002-02-11 06:00:00,23.01180038914959
2002-02-11 06:15:00,23.011788943573308
2002-02-11 06:30:00,23.011777497997024
2002-02-11 06:45:00,23.01176605242074
2002-02-11 07:00:00,23.011754606844455
2002-02-11 07:15:00,23.011743161268168
2002-02-11 07:30:00,23.011731715691884
2002-02-11 07:45:00,23.0117202701156
2002-02-11 08:00:00,23.011708824539316
2002-02-11 08:15:00,23.01169737896303
2002-02-11 08:30:00,23.011685933386744
2002-02-11 08:45:00,23.01167448781046
2002-02-11 09:00:00,23.011663042234176
2002-02-11 09:15:00,23.01165159665789
2002-02-11 09:30:00,23.011640151081608
2002-02-11 09:45:00,23.01162870550532
2002-02-11 10:00:00,23.011617259929036
2002-02-11 10:15:00,23.01160581435275
2002-02-11 10:30:00,23.011594368776468
2002-02-11 10:45:00,23.011582923200184
2002-02-11 11:00:00,23.011571477623896
2002-02-11 11:15:00,23.011560032047612
2002-02-11 11:30:00,23.011548586471328
2002-02-11 11:45:00,23.011537140895044
2002-02-11 12:00:00,23.01152569531876
2002-02-11 12:15:00,23.011514249742472
2002-02-11 12:30:00,23.011502804166188
2002-02-11 12:45:00,23.011491358589904
2002-02-11 13:00:00,23.01147991301362
2002-02-11 13:15:00,23.011468467437336
2002-02-11 13:30:00,23.011457021861048
2002-02-11 13:45:00,23.011445576284764
2002-02-11 14:00:00,23.01143413070848
2002-02-11 14:15:00,23.011422685132196
2002-02-11 14:30:00,23.011411239555912
2002-02-11 14:45:00,23.011399793979628
2002-02-11 15:00:00,23.01138834840334
2002-02-11 15:15:00,23.011376902827056
2002-02-11 15:30:00,23.011365457250772
2002-02-11 15:45:00,23.011354011674488
2002-02-11 16:00:00,23.011342566098204
2002-02-11 16:15:00,23.011331120521916
2002-02-11 16:30:00,23.011319674945632
2002-02-11 16:45:00,23.011308229369348
2002-02-11 17:00:00,23.011296783793064
2002-02-11 17:15:00,23.01128533821678
2002-02-11 17:30:00,23.011273892640492
2002-02-11 17:45:00,23.011262447064208
2002-02-11 18:00:00,23.011251001487924
2002-02-11 18:15:00,23.01123955591164
2002-02-11 18:30:00,23.011228110335356
2002-02-11 18:45:00,23.01121666475907
2002-02-11 19:00:00,23.011205219182784
2002-02-11 19:15:00,23.0111937736065
2002-02-11 19:30:00,23.011182328030216
2002-02-11 19:45:00,23.011170882453932
2002-02-11 20:00:00,23.011159436877644
2002-02-11 20:15:00,23.01114799130136
2002-02-11 20:30:00,23.011136545725076
2002-02-11 20:45:00,23.011125100148792
2002-02-11 21:00:00,23.011113654572508
2002-02-11 21:15:00,23.01110220899622
2002-02-11 21:30:00,23.011090763419936
2002-02-11 21:45:00,23.011079317843652
2002-02-11 22:00:00,23.01106787226737
2002-02-11 22:15:00,23.011056426691084
2002-02-11 22:30:00,23.011044981114797
2002-02-11 22:45:00,23.011033535538512
2002-02-11 23:00:00,23.01102208996223
2002-02-11 23:15:00,23.011010644385944
2002-02-11 23:30:00,23.01099919880966
2002-02-11 23:45:00,23.010987753233376
2002-02-12 00:00:00,23.01097630765709
2002-02-12 00:15:00,23.010964862080804
2002-02-12 00:30:00,23.01095341650452
2002-02-12 00:45:00,23.010941970928236
2002-02-12 01:00:00,23.010930525351952
2002-02-12 01:15:00,23.010919079775665
2002-02-12 01:30:00,23.01090763419938
2002-02-12 01:45:00,23.010896188623096
2002-02-12 02:00:00,23.010884743046812
2002-02-12 02:15:00,23.01087329747053
2002-02-12 02:30:00,23.01086185189424
2002-02-12 02:45:00,23.010850406317957
2002-02-12 03:00:00,23.010838960741673
2002-02-12 03:15:00,23.01082751516539
2002-02-12 03:30:00,23.010816069589104
2002-02-12 03:45:00,23.010804624012817
2002-02-12 04:00:00,23.010793178436533
2002-02-12 04:15:00,23.01078173286025
2002-02-12 04:30:00,23.010770287283965
2002-02-12 04:45:00,23.01075884170768
2002-02-12 05:00:00,23.010747396131393
2002-02-12 05:15:00,23.01073595055511
2002-02-12 05:30:00,23.010724504978825
2002-02-12 05:45:00,23.01071305940254
2002-02-12 06:00:00,23.010701613826257
2002-02-12 06:15:00,23.01069016824997
2002-02-12 06:30:00,23.010678722673685
2002-02-12 06:45:00,23.0106672770974
2002-02-12 07:00:00,23.010655831521117
2002-02-12 07:15:00,23.010644385944833
2002-02-12 07:30:00,23.010632940368545
2002-02-12 07:45:00,23.01062149479226
2002-02-12 08:00:00,23.010610049215977
2002-02-12 08:15:00,23.010598603639693
2002-02-12 08:30:00,23.01058715806341
2002-02-12 08:45:00,23.010575712487125
2002-02-12 09:00:00,23.010564266910837
2002-02-12 09:15:00,23.010552821334553
2002-02-12 09:30:00,23.01054137575827
2002-02-12 09:45:00,23.010529930181985
2002-02-12 10:00:00,23.0105184846057
2002-02-12 10:15:00,23.010507039029413
2002-02-12 10:30:00,23.01049559345313
2002-02-12 10:45:00,23.010484147876845
2002-02-12 11:00:00,23.01047270230056
2002-02-12 11:15:00,23.010461256724277
2002-02-12 11:30:00,23.01044981114799
2002-02-12 11:45:00,23.010438365571705
2002-02-12 12:00:00,23.01042691999542
2002-02-12 12:15:00,23.010415474419137
2002-02-12 12:30:00,23.010404028842853
2002-02-12 12:45:00,23.010392583266565
2002-02-12 13:00:00,23.01038113769028
2002-02-12 13:15:00,23.010369692113997
2002-02-12 13:30:00,23.010358246537713
2002-02-12 13:45:00,23.01034680096143
2002-02-12 14:00:00,23.01033535538514
2002-02-12 14:15:00,23.010323909808857
2002-02-12 14:30:00,23.010312464232573
2002-02-12 14:45:00,23.01030101865629
2002-02-12 15:00:00,23.010289573080005
2002-02-12 15:15:00,23.010278127503717
2002-02-12 15:30:00,23.010266681927433
2002-02-12 15:45:00,23.01025523635115
2002-02-12 16:00:00,23.010243790774865
2002-02-12 16:15:00,23.01023234519858
2002-02-12 16:30:00,23.010220899622293
2002-02-12 16:45:00,23.01020945404601
2002-02-12 17:00:00,23.010198008469725
2002-02-12 17:15:00,23.01018656289344
2002-02-12 17:30:00,23.010175117317157
2002-02-12 17:45:00,23.010163671740873
2002-02-12 18:00:00,23.010152226164585
2002-02-12 18:15:00,23.0101407805883
2002-02-12 18:30:00,23.010129335012017
2002-02-12 18:45:00,23.010117889435733
2002-02-12 19:00:00,23.01010644385945
2002-02-12 19:15:00,23.01009499828316
2002-02-12 19:30:00,23.010083552706877
2002-02-12 19:45:00,23.010072107130593
2002-02-12 20:00:00,23.01006066155431
2002-02-12 20:15:00,23.010049215978025
2002-02-12 20:30:00,23.010037770401738
2002-02-12 20:45:00,23.010026324825454
2002-02-12 21:00:00,23.01001487924917
2002-02-12 21:15:00,23.010003433672885
2002-02-12 21:30:00,23.0099919880966
2002-02-12 21:45:00,23.009980542520314
2002-02-12 22:00:00,23.00996909694403
2002-02-12 22:15:00,23.009957651367746
2002-02-12 22:30:00,23.00994620579146
2002-02-12 22:45:00,23.009934760215177
2002-02-12 23:00:00,23.00992331463889
2002-02-12 23:15:00,23.009911869062606
2002-02-12 23:30:00,23.00990042348632
2002-02-12 23:45:00,23.009888977910038
2002-02-13 00:00:00,23.009877532333753
2002-02-13 00:15:00,23.009866086757466
2002-02-13 00:30:00,23.00985464118118
2002-02-13 00:45:00,23.009843195604898
2002-02-13 01:00:00,23.009831750028614
2002-02-13 01:15:00,23.00982030445233
2002-02-13 01:30:00,23.009808858876042
2002-02-13 01:45:00,23.009797413299758
2002-02-13 02:00:00,23.009785967723474
2002-02-13 02:15:00,23.00977452214719
2002-02-13 02:30:00,23.009763076570906
2002-02-13 02:45:00,23.00975163099462
2002-02-13 03:00:00,23.009740185418334
2002-02-13 03:15:00,23.00972873984205
2002-02-13 03:30:00,23.009717294265766
2002-02-13 03:45:00,23.00970584868948
2002-02-13 04:00:00,23.009694403113198
2002-02-13 04:15:00,23.00968295753691
2002-02-13 04:30:00,23.009671511960626
2002-02-13 04:45:00,23.009660066384342
2002-02-13 05:00:00,23.009648620808058
2002-02-13 05:15:00,23.009637175231774
2002-02-13 05:30:00,23.009625729655486
2002-02-13 05:45:00,23.009614284079202
2002-02-13 06:00:00,23.009602838502918
2002-02-13 06:15:00,23.009591392926634
2002-02-13 06:30:00,23.00957994735035
2002-02-13 06:45:00,23.009568501774062
2002-02-13 07:00:00,23.009557056197778
2002-02-13 07:15:00,23.009545610621494
2002-02-13 07:30:00,23.00953416504521
2002-02-13 07:45:00,23.009522719468926
2002-02-13 08:00:00,23.009511273892638
2002-02-13 08:15:00,23.009499828316354
2002-02-13 08:30:00,23.00948838274007
2002-02-13 08:45:00,23.009476937163786
2002-02-13 09:00:00,23.009465491587502
2002-02-13 09:15:00,23.009454046011214
2002-02-13 09:30:00,23.00944260043493
2002-02-13 09:45:00,23.009431154858646
2002-02-13 10:00:00,23.009419709282362
2002-02-13 10:15:00,23.009408263706078
2002-02-13 10:30:00,23.00939681812979
2002-02-13 10:45:00,23.009385372553506
2002-02-13 11:00:00,23.009373926977222
2002-02-13 11:15:00,23.009362481400938
2002-02-13 11:30:00,23.009351035824654
2002-02-13 11:45:00,23.009339590248366
2002-02-13 12:00:00,23.009328144672082
2002-02-13 12:15:00,23.0093166990958
2002-02-13 12:30:00,23.009305253519514
2002-02-13 12:45:00,23.00929380794323
2002-02-13 13:00:00,23.009282362366946
2002-02-13 13:15:00,23.00927091679066
2002-02-13 13:30:00,23.009259471214374
2002-02-13 13:45:00,23.00924802563809
2002-02-13 14:00:00,23.009236580061806
2002-02-13 14:15:00,23.009225134485522
2002-02-13 14:30:00,23.009213688909234
2002-02-13 14:45:00,23.00920224333295
2002-02-13 15:00:00,23.009190797756666
2002-02-13 15:15:00,23.009179352180382
2002-02-13 15:30:00,23.009167906604098
2002-02-13 15:45:00,23.00915646102781
2002-02-13 16:00:00,23.009145015451526
2002-02-13 16:15:00,23.009133569875242
2002-02-13 16:30:00,23.00912212429896
2002-02-13 16:45:00,23.009110678722674
2002-02-13 17:00:00,23.009099233146387
2002-02-13 17:15:00,23.009087787570103
2002-02-13 17:30:00,23.00907634199382
2002-02-13 17:45:00,23.009064896417534
2002-02-13 18:00:00,23.00905345084125
2002-02-13 18:15:00,23.009042005264963
2002-02-13 18:30:00,23.00903055968868
2002-02-13 18:45:00,23.009019114112395
2002-02-13 19:00:00,23.00900766853611
2002-02-13 19:15:00,23.008996222959826
2002-02-13 19:30:00,23.00898477738354
2002-02-13 19:45:00,23.008973331807255
2002-02-13 20:00:00,23.00896188623097
2002-02-13 20:15:00,23.008950440654687
2002-02-13 20:30:00,23.008938995078402
2002-02-13 20:45:00,23.00892754950212
2002-02-13 21:00:00,23.00891610392583
2002-02-13 21:15:00,23.008904658349547
2002-02-13 21:30:00,23.008893212773263
2002-02-13 21:45:00,23.00888176719698
2002-02-13 22:00:00,23.008870321620694
2002-02-13 22:15:00,23.008858876044407
2002-02-13 22:30:00,23.008847430468123
2002-02-13 22:45:00,23.00883598489184
2002-02-13 23:00:00,23.008824539315555
2002-02-13 23:15:00,23.00881309373927
2002-02-13 23:30:00,23.008801648162983
2002-02-13 23:45:00,23.0087902025867
2002-02-14 00:00:00,23.008778757010415
2002-02-14 00:15:00,23.00876731143413
2002-02-14 00:30:00,23.008755865857847
2002-02-14 00:45:00,23.00874442028156
2002-02-14 01:00:00,23.008732974705275
2002-02-14 01:15:00,23.00872152912899
2002-02-14 01:30:00,23.008710083552707
2002-02-14 01:45:00,23.008698637976423
2002-02-14 02:00:00,23.008687192400135
2002-02-14 02:15:00,23.00867574682385
2002-02-14 02:30:00,23.008664301247567
2002-02-14 02:45:00,23.008652855671283
2002-02-14 03:00:00,23.008641410095
2002-02-14 03:15:00,23.00862996451871
2002-02-14 03:30:00,23.008618518942427
2002-02-14 03:45:00,23.008607073366143
2002-02-14 04:00:00,23.00859562778986
2002-02-14 04:15:00,23.008584182213575
2002-02-14 04:30:00,23.008572736637287
2002-02-14 04:45:00,23.008561291061003
2002-02-14 05:00:00,23.00854984548472
2002-02-14 05:15:00,23.008538399908435
2002-02-14 05:30:00,23.00852695433215
2002-02-14 05:45:00,23.008515508755863
2002-02-14 06:00:00,23.00850406317958
2002-02-14 06:15:00,23.008492617603295
2002-02-14 06:30:00,23.00848117202701
2002-02-14 06:45:00,23.008469726450727
2002-02-14 07:00:00,23.008458280874443
2002-02-14 07:15:00,23.008446835298155
2002-02-14 07:30:00,23.00843538972187
2002-02-14 07:45:00,23.008423944145587
2002-02-14 08:00:00,23.008412498569303
2002-02-14 08:15:00,23.00840105299302
2002-02-14 08:30:00,23.00838960741673
2002-02-14 08:45:00,23.008378161840447
2002-02-14 09:00:00,23.008366716264163
2002-02-14 09:15:00,23.00835527068788
2002-02-14 09:30:00,23.008343825111595
2002-02-14 09:45:00,23.008332379535307
2002-02-14 10:00:00,23.008320933959023
2002-02-14 10:15:00,23.00830948838274
2002-02-14 10:30:00,23.008298042806455
2002-02-14 10:45:00,23.00828659723017
2002-02-14 11:00:00,23.008275151653883
2002-02-14 11:15:00,23.0082637060776
2002-02-14 11:30:00,23.008252260501315
2002-02-14 11:45:00,23.00824081492503
2002-02-14 12:00:00,23.008229369348747
2002-02-14 12:15:00,23.00821792377246
2002-02-14 12:30:00,23.008206478196175
2002-02-14 12:45:00,23.00819503261989
2002-02-14 13:00:00,23.008183587043607
2002-02-14 13:15:00,23.008172141467323
2002-02-14 13:30:00,23.008160695891036
2002-02-14 13:45:00,23.00814925031475
2002-02-14 14:00:00,23.008137804738467
2002-02-14 14:15:00,23.008126359162183
2002-02-14 14:30:00,23.0081149135859
2002-02-14 14:45:00,23.00810346800961
2002-02-14 15:00:00,23.008092022433328
2002-02-14 15:15:00,23.008080576857044
2002-02-14 15:30:00,23.00806913128076
2002-02-14 15:45:00,23.008057685704475
2002-02-14 16:00:00,23.00804624012819
2002-02-14 16:15:00,23.008034794551904
2002-02-14 16:30:00,23.00802334897562
2002-02-14 16:45:00,23.008011903399336
2002-02-14 17:00:00,23.00800045782305
2002-02-14 17:15:00,23.007989012246767
2002-02-14 17:30:00,23.00797756667048
2002-02-14 17:45:00,23.007966121094196
2002-02-14 18:00:00,23.00795467551791
2002-02-14 18:15:00,23.007943229941628
2002-02-14 18:30:00,23.007931784365343
2002-02-14 18:45:00,23.007920338789056
2002-02-14 19:00:00,23.00790889321277
2002-02-14 19:15:00,23.007897447636488
2002-02-14 19:30:00,23.007886002060204
2002-02-14 19:45:00,23.00787455648392
2002-02-14 20:00:00,23.007863110907632
2002-02-14 20:15:00,23.007851665331348
2002-02-14 20:30:00,23.007840219755064
2002-02-14 20:45:00,23.00782877417878
2002-02-14 21:00:00,23.007817328602496
2002-02-14 21:15:00,23.007805883026208
2002-02-14 21:30:00,23.007794437449924
2002-02-14 21:45:00,23.00778299187364
2002-02-14 22:00:00,23.007771546297356
2002-02-14 22:15:00,23.00776010072107
2002-02-14 22:30:00,23.007748655144784
2002-02-14 22:45:00,23.0077372095685
2002-02-14 23:00:00,23.007725763992216
2002-02-14 23:15:00,23.007714318415932
2002-02-14 23:30:00,23.007702872839648
2002-02-14 23:45:00,23.00769142726336
2002-02-15 00:00:00,23.007679981687076
